"focal_rte","migclass","excl_dir","dir_core","dir_diff","n_spp","mig_plot"
67011,"resident",0.556343266111609,0.5441053,-0.0122379661116091,72,"Resident (72)"
67011,"short distance",0.529560264041038,0.5441053,0.0145450359589625,78,"Short Distance (78)"
67011,"long distance",0.546879678569999,0.5441053,-0.00277437856999874,123,"Long Distance (123)"
67022,"resident",0.564539330615726,0.5576032,-0.00693613061572596,72,"Resident (72)"
67022,"short distance",0.555193942199002,0.5576032,0.0024092578009981,78,"Short Distance (78)"
67022,"long distance",0.552776827811143,0.5576032,0.00482637218885718,123,"Long Distance (123)"
67023,"resident",0.553697350712566,0.5497216,-0.00397575071256628,72,"Resident (72)"
67023,"short distance",0.549261007845573,0.5497216,0.000460592154427064,78,"Short Distance (78)"
67023,"long distance",0.545812782937958,0.5497216,0.00390881706204205,123,"Long Distance (123)"
67065,"resident",0.547416441453554,0.5485438,0.00112735854644563,72,"Resident (72)"
67065,"short distance",0.54926426160891,0.5485438,-0.000720461608909595,78,"Short Distance (78)"
67065,"long distance",0.5500010940783,0.5485438,-0.0014572940783002,123,"Long Distance (123)"
68006,"resident",0.332698029889627,0.3326054,-9.26298896271049e-05,72,"Resident (72)"
68006,"short distance",0.326128791396646,0.3326054,0.00647660860335386,78,"Short Distance (78)"
68006,"long distance",0.339443041021355,0.3326054,-0.00683764102135498,123,"Long Distance (123)"
68007,"resident",0.3245257559991,0.3262729,0.00174714400089959,72,"Resident (72)"
68007,"short distance",0.320390485737947,0.3262729,0.00588241426205344,78,"Short Distance (78)"
68007,"long distance",0.334823629232297,0.3262729,-0.00855072923229749,123,"Long Distance (123)"
68012,"resident",0.343392327050631,0.3475128,0.00412047294936929,72,"Resident (72)"
68012,"short distance",0.346638453609484,0.3475128,0.000874346390516367,78,"Short Distance (78)"
68012,"long distance",0.352873686901996,0.3475128,-0.00536088690199565,123,"Long Distance (123)"
68014,"resident",0.342761298151241,0.3482129,0.00545160184875865,72,"Resident (72)"
68014,"short distance",0.347831512176668,0.3482129,0.000381387823331636,78,"Short Distance (78)"
68014,"long distance",0.355388162906026,0.3482129,-0.00717526290602555,123,"Long Distance (123)"
68015,"resident",0.343392327050631,0.3475128,0.00412047294936929,72,"Resident (72)"
68015,"short distance",0.346638453609484,0.3475128,0.000874346390516367,78,"Short Distance (78)"
68015,"long distance",0.352873686901996,0.3475128,-0.00536088690199565,123,"Long Distance (123)"
68018,"resident",0.332246182507508,0.3351136,0.00286741749249159,72,"Resident (72)"
68018,"short distance",0.332187941743863,0.3351136,0.00292565825613661,78,"Short Distance (78)"
68018,"long distance",0.342025110235584,0.3351136,-0.00691151023558423,123,"Long Distance (123)"
68022,"resident",0.324692815776924,0.326115,0.00142218422307572,72,"Resident (72)"
68022,"short distance",0.319519957982199,0.326115,0.00659504201780098,78,"Short Distance (78)"
68022,"long distance",0.335056202682697,0.326115,-0.00894120268269688,123,"Long Distance (123)"
68023,"resident",0.337534831248615,0.3414761,0.00394126875138501,72,"Resident (72)"
68023,"short distance",0.34110911762291,0.3414761,0.000366982377089986,78,"Short Distance (78)"
68023,"long distance",0.346099339094127,0.3414761,-0.0046232390941271,123,"Long Distance (123)"
68025,"resident",0.328292438790151,0.331913,0.00362056120984944,72,"Resident (72)"
68025,"short distance",0.330709747120904,0.331913,0.00120325287909612,78,"Short Distance (78)"
68025,"long distance",0.337205404869216,0.331913,-0.00529240486921578,123,"Long Distance (123)"
68026,"resident",0.337728188991819,0.337443,-0.000285188991818508,72,"Resident (72)"
68026,"short distance",0.323375837906187,0.337443,0.014067162093813,78,"Short Distance (78)"
68026,"long distance",0.352087447415285,0.337443,-0.0146444474152849,123,"Long Distance (123)"
68028,"resident",0.322686590673703,0.3238391,0.00115250932629718,72,"Resident (72)"
68028,"short distance",0.314884142938263,0.3238391,0.00895495706173688,78,"Short Distance (78)"
68028,"long distance",0.334403714511995,0.3238391,-0.0105646145119948,123,"Long Distance (123)"
68037,"resident",0.328221460603782,0.3314383,0.00321683939621809,72,"Resident (72)"
68037,"short distance",0.326945610556324,0.3314383,0.00449268944367592,78,"Short Distance (78)"
68037,"long distance",0.340718285239251,0.3314383,-0.00927998523925122,123,"Long Distance (123)"
68039,"resident",0.337728188991819,0.337443,-0.000285188991818508,72,"Resident (72)"
68039,"short distance",0.323375837906187,0.337443,0.014067162093813,78,"Short Distance (78)"
68039,"long distance",0.352087447415285,0.337443,-0.0146444474152849,123,"Long Distance (123)"
68044,"resident",0.337728188991819,0.337443,-0.000285188991818508,72,"Resident (72)"
68044,"short distance",0.323375837906187,0.337443,0.014067162093813,78,"Short Distance (78)"
68044,"long distance",0.352087447415285,0.337443,-0.0146444474152849,123,"Long Distance (123)"
68050,"resident",0.322686590673703,0.3238391,0.00115250932629718,72,"Resident (72)"
68050,"short distance",0.314884142938263,0.3238391,0.00895495706173688,78,"Short Distance (78)"
68050,"long distance",0.334403714511995,0.3238391,-0.0105646145119948,123,"Long Distance (123)"
68054,"resident",0.322233509896782,0.3195484,-0.00268510989678211,72,"Resident (72)"
68054,"short distance",0.316415929943534,0.3195484,0.00313247005646627,78,"Short Distance (78)"
68054,"long distance",0.316458106633238,0.3195484,0.00309029336676153,123,"Long Distance (123)"
68066,"resident",0.316036587234577,0.3139003,-0.00213628723457726,72,"Resident (72)"
68066,"short distance",0.312340107616922,0.3139003,0.00156019238307753,78,"Short Distance (78)"
68066,"long distance",0.309956306157894,0.3139003,0.00394399384210614,123,"Long Distance (123)"
68083,"resident",0.337728188991819,0.337443,-0.000285188991818508,72,"Resident (72)"
68083,"short distance",0.323375837906187,0.337443,0.014067162093813,78,"Short Distance (78)"
68083,"long distance",0.352087447415285,0.337443,-0.0146444474152849,123,"Long Distance (123)"
68113,"resident",0.336690017016964,0.342061,0.00537098298303601,72,"Resident (72)"
68113,"short distance",0.341972210062286,0.342061,8.87899377144397e-05,78,"Short Distance (78)"
68113,"long distance",0.348228711122124,0.342061,-0.00616771112212444,123,"Long Distance (123)"
68117,"resident",0.333290127824247,0.336783,0.00349287217575317,72,"Resident (72)"
68117,"short distance",0.335042661259484,0.336783,0.00174033874051638,78,"Short Distance (78)"
68117,"long distance",0.343100859981557,0.336783,-0.00631785998155654,123,"Long Distance (123)"
68119,"resident",0.331210918005955,0.3341765,0.00296558199404534,72,"Resident (72)"
68119,"short distance",0.331046588620632,0.3341765,0.00312991137936786,78,"Short Distance (78)"
68119,"long distance",0.341421354483327,0.3341765,-0.00724485448332712,123,"Long Distance (123)"
68297,"resident",0.324757390193622,0.3284073,0.00364990980637803,72,"Resident (72)"
68297,"short distance",0.324086474846853,0.3284073,0.00432082515314741,78,"Short Distance (78)"
68297,"long distance",0.33825820190848,0.3284073,-0.00985090190848009,123,"Long Distance (123)"
69008,"resident",0.283868777922565,0.2859004,0.00203162207743485,72,"Resident (72)"
69008,"short distance",0.286588161871891,0.2859004,-0.00068776187189129,78,"Short Distance (78)"
69008,"long distance",0.284764423727908,0.2859004,0.00113597627209167,123,"Long Distance (123)"
69009,"long distance",0.310372095989659,0.3143404,0.00396830401034098,123,"Long Distance (123)"
69009,"resident",0.320428115106697,0.3143404,-0.00608771510669726,72,"Resident (72)"
69009,"short distance",0.310711209679685,0.3143404,0.00362919032031522,78,"Short Distance (78)"
69019,"long distance",0.313895711851581,0.3137665,-0.00012921185158149,123,"Long Distance (123)"
69019,"resident",0.317948960423009,0.3137665,-0.0041824604230089,72,"Resident (72)"
69019,"short distance",0.307979931322876,0.3137665,0.00578656867712402,78,"Short Distance (78)"
69021,"resident",0.45027097617801,0.4675123,0.0172413238219896,72,"Resident (72)"
69021,"short distance",0.46778657863008,0.4675123,-0.000274278630080116,78,"Short Distance (78)"
69021,"long distance",0.477568045537114,0.4675123,-0.0100557455371142,123,"Long Distance (123)"
69022,"resident",0.448766480899193,0.4694515,0.0206850191008074,72,"Resident (72)"
69022,"short distance",0.478621514615699,0.4694515,-0.00917001461569922,78,"Short Distance (78)"
69022,"long distance",0.477636294188324,0.4694515,-0.00818479418832413,123,"Long Distance (123)"
69026,"long distance",0.313895711851581,0.3137665,-0.00012921185158149,123,"Long Distance (123)"
69026,"resident",0.317948960423009,0.3137665,-0.0041824604230089,72,"Resident (72)"
69026,"short distance",0.307979931322876,0.3137665,0.00578656867712402,78,"Short Distance (78)"
69029,"resident",0.442079941052083,0.460687,0.0186070589479165,72,"Resident (72)"
69029,"short distance",0.467577548012251,0.460687,-0.00689054801225147,78,"Short Distance (78)"
69029,"long distance",0.468439563381651,0.460687,-0.00775256338165137,123,"Long Distance (123)"
69033,"long distance",0.310372095989659,0.3143404,0.00396830401034098,123,"Long Distance (123)"
69033,"resident",0.320428115106697,0.3143404,-0.00608771510669726,72,"Resident (72)"
69033,"short distance",0.310711209679685,0.3143404,0.00362919032031522,78,"Short Distance (78)"
69035,"resident",0.289979352365429,0.2916798,0.00170044763457122,72,"Resident (72)"
69035,"short distance",0.29900608316369,0.2916798,-0.00732628316368983,78,"Short Distance (78)"
69035,"long distance",0.285829064300604,0.2916798,0.00585073569939626,123,"Long Distance (123)"
69041,"long distance",0.310372095989659,0.3143404,0.00396830401034098,123,"Long Distance (123)"
69041,"resident",0.320428115106697,0.3143404,-0.00608771510669726,72,"Resident (72)"
69041,"short distance",0.310711209679685,0.3143404,0.00362919032031522,78,"Short Distance (78)"
69048,"resident",0.322590987053654,0.3213098,-0.00128118705365449,72,"Resident (72)"
69048,"short distance",0.308269100997996,0.3213098,0.0130406990020037,78,"Short Distance (78)"
69048,"long distance",0.331033878619805,0.3213098,-0.00972407861980479,123,"Long Distance (123)"
69127,"long distance",0.313895711851581,0.3137665,-0.00012921185158149,123,"Long Distance (123)"
69127,"resident",0.317948960423009,0.3137665,-0.0041824604230089,72,"Resident (72)"
69127,"short distance",0.307979931322876,0.3137665,0.00578656867712402,78,"Short Distance (78)"
69136,"resident",0.339423371950899,0.3360092,-0.00341417195089916,72,"Resident (72)"
69136,"short distance",0.330488057972748,0.3360092,0.00552114202725185,78,"Short Distance (78)"
69136,"long distance",0.337193260545393,0.3360092,-0.00118406054539316,123,"Long Distance (123)"
69142,"long distance",0.310372095989659,0.3143404,0.00396830401034098,123,"Long Distance (123)"
69142,"resident",0.320428115106697,0.3143404,-0.00608771510669726,72,"Resident (72)"
69142,"short distance",0.310711209679685,0.3143404,0.00362919032031522,78,"Short Distance (78)"
69203,"resident",0.29929083510038,0.2999565,0.000665664899619833,72,"Resident (72)"
69203,"short distance",0.307123003839459,0.2999565,-0.00716650383945888,78,"Short Distance (78)"
69203,"long distance",0.294735584280132,0.2999565,0.00522091571986788,123,"Long Distance (123)"
69212,"resident",0.322590987053654,0.3213098,-0.00128118705365449,72,"Resident (72)"
69212,"short distance",0.308269100997996,0.3213098,0.0130406990020037,78,"Short Distance (78)"
69212,"long distance",0.331033878619805,0.3213098,-0.00972407861980479,123,"Long Distance (123)"
69226,"long distance",0.313895711851581,0.3137665,-0.00012921185158149,123,"Long Distance (123)"
69226,"resident",0.317948960423009,0.3137665,-0.0041824604230089,72,"Resident (72)"
69226,"short distance",0.307979931322876,0.3137665,0.00578656867712402,78,"Short Distance (78)"
69229,"resident",0.442079941052083,0.460687,0.0186070589479165,72,"Resident (72)"
69229,"short distance",0.467577548012251,0.460687,-0.00689054801225147,78,"Short Distance (78)"
69229,"long distance",0.468439563381651,0.460687,-0.00775256338165137,123,"Long Distance (123)"
69237,"long distance",0.310372095989659,0.3143404,0.00396830401034098,123,"Long Distance (123)"
69237,"resident",0.320428115106697,0.3143404,-0.00608771510669726,72,"Resident (72)"
69237,"short distance",0.310711209679685,0.3143404,0.00362919032031522,78,"Short Distance (78)"
69243,"long distance",0.313895711851581,0.3137665,-0.00012921185158149,123,"Long Distance (123)"
69243,"resident",0.317948960423009,0.3137665,-0.0041824604230089,72,"Resident (72)"
69243,"short distance",0.307979931322876,0.3137665,0.00578656867712402,78,"Short Distance (78)"
69251,"long distance",0.313895711851581,0.3137665,-0.00012921185158149,123,"Long Distance (123)"
69251,"resident",0.317948960423009,0.3137665,-0.0041824604230089,72,"Resident (72)"
69251,"short distance",0.307979931322876,0.3137665,0.00578656867712402,78,"Short Distance (78)"
69252,"resident",0.44602666010607,0.4634239,0.0173972398939296,72,"Resident (72)"
69252,"short distance",0.459832152939804,0.4634239,0.00359174706019633,78,"Short Distance (78)"
69252,"long distance",0.476029057517336,0.4634239,-0.0126051575173362,123,"Long Distance (123)"
72002,"resident",0.32630973660495,0.3293559,0.00304616339504993,72,"Resident (72)"
72002,"short distance",0.323224393515646,0.3293559,0.00613150648435412,78,"Short Distance (78)"
72002,"long distance",0.340038099770524,0.3293559,-0.0106821997705236,123,"Long Distance (123)"
72004,"resident",0.331588451811543,0.3348254,0.00323694818845743,72,"Resident (72)"
72004,"short distance",0.330356364571761,0.3348254,0.00446903542823901,78,"Short Distance (78)"
72004,"long distance",0.344233471058973,0.3348254,-0.00940807105897279,123,"Long Distance (123)"
72005,"resident",0.331588451811543,0.3348254,0.00323694818845743,72,"Resident (72)"
72005,"short distance",0.330356364571761,0.3348254,0.00446903542823901,78,"Short Distance (78)"
72005,"long distance",0.344233471058973,0.3348254,-0.00940807105897279,123,"Long Distance (123)"
72006,"resident",0.503422740877622,0.511254,0.00783125912237825,72,"Resident (72)"
72006,"short distance",0.497867304103447,0.511254,0.0133866958965525,78,"Short Distance (78)"
72006,"long distance",0.540011898507959,0.511254,-0.0287578985079592,123,"Long Distance (123)"
72008,"resident",0.331588451811543,0.3348254,0.00323694818845743,72,"Resident (72)"
72008,"short distance",0.330356364571761,0.3348254,0.00446903542823901,78,"Short Distance (78)"
72008,"long distance",0.344233471058973,0.3348254,-0.00940807105897279,123,"Long Distance (123)"
72010,"resident",0.482158415116085,0.4922219,0.0100634848839152,72,"Resident (72)"
72010,"short distance",0.483309604770549,0.4922219,0.00891229522945081,78,"Short Distance (78)"
72010,"long distance",0.516533635208168,0.4922219,-0.0243117352081682,123,"Long Distance (123)"
72016,"resident",0.482158415116085,0.4922219,0.0100634848839152,72,"Resident (72)"
72016,"short distance",0.483309604770549,0.4922219,0.00891229522945081,78,"Short Distance (78)"
72016,"long distance",0.516533635208168,0.4922219,-0.0243117352081682,123,"Long Distance (123)"
72021,"resident",0.448797214527999,0.4709529,0.0221556854720005,72,"Resident (72)"
72021,"short distance",0.473138614146425,0.4709529,-0.00218571414642516,78,"Short Distance (78)"
72021,"long distance",0.499020155314411,0.4709529,-0.0280672553144115,123,"Long Distance (123)"
72022,"resident",0.471304932664413,0.4865026,0.0151976673355868,72,"Resident (72)"
72022,"short distance",0.484118542532029,0.4865026,0.00238405746797143,78,"Short Distance (78)"
