"focal_rte","spp_excl_dir","Foraging","excl_dir","dir_diff"
46011,0.524187567304256,"bark glean",0.458969584785231,0.0652179825190249
46011,0.524187567304256,"aerial foraging",0.468825715721648,0.0553618515826079
46011,0.524187567304256,"hover/glean",0.469024027161884,0.0551635401423718
46011,0.524187567304256,"hawks",0.47135084268468,0.052836724619576
46013,0.524187567304256,"ground glean",0.429560382394367,0.094627184909889
46013,0.524187567304256,"foliage glean",0.511841720022447,0.0123458472818088
46013,0.524187567304256,"bark glean",0.458969584785231,0.0652179825190249
46013,0.524187567304256,"aerial foraging",0.468825715721648,0.0553618515826079
46013,0.524187567304256,"hover/glean",0.469024027161884,0.0551635401423718
46013,0.524187567304256,"hawks",0.47135084268468,0.052836724619576
46014,0.524187567304256,"ground glean",0.429560382394367,0.094627184909889
46014,0.524187567304256,"foliage glean",0.511841720022447,0.0123458472818088
46014,0.524187567304256,"bark glean",0.458969584785231,0.0652179825190249
46014,0.524187567304256,"aerial foraging",0.468825715721648,0.0553618515826079
46014,0.524187567304256,"hover/glean",0.469024027161884,0.0551635401423718
46014,0.524187567304256,"hawks",0.47135084268468,0.052836724619576
46015,0.524187567304256,"ground glean",0.429560382394367,0.094627184909889
46015,0.524187567304256,"foliage glean",0.511841720022447,0.0123458472818088
46015,0.524187567304256,"bark glean",0.458969584785231,0.0652179825190249
46015,0.524187567304256,"aerial foraging",0.468825715721648,0.0553618515826079
46015,0.524187567304256,"hover/glean",0.469024027161884,0.0551635401423718
46015,0.524187567304256,"hawks",0.47135084268468,0.052836724619576
46016,0.524187567304256,"ground glean",0.429560382394367,0.094627184909889
46016,0.524187567304256,"foliage glean",0.511841720022447,0.0123458472818088
46016,0.524187567304256,"bark glean",0.458969584785231,0.0652179825190249
46016,0.524187567304256,"aerial foraging",0.468825715721648,0.0553618515826079
46016,0.524187567304256,"hover/glean",0.469024027161884,0.0551635401423718
46016,0.524187567304256,"hawks",0.47135084268468,0.052836724619576
46017,0.524187567304256,"ground glean",0.429560382394367,0.094627184909889
46017,0.524187567304256,"foliage glean",0.511841720022447,0.0123458472818088
46017,0.524187567304256,"bark glean",0.458969584785231,0.0652179825190249
46017,0.524187567304256,"aerial foraging",0.468825715721648,0.0553618515826079
46017,0.524187567304256,"hover/glean",0.469024027161884,0.0551635401423718
46017,0.524187567304256,"hawks",0.47135084268468,0.052836724619576
46027,0.556058232116947,"ground glean",0.497484123339115,0.0585741087778322
46027,0.556058232116947,"foliage glean",0.507619760875074,0.0484384712418734
46027,0.556058232116947,"bark glean",0.503251507447864,0.0528067246690834
46027,0.556058232116947,"aerial foraging",0.505014111094292,0.0510441210226552
46027,0.556058232116947,"hover/glean",0.504029735965615,0.0520284961513324
46027,0.556058232116947,"hawks",0.511507207582683,0.0445510245342637
46029,0.556058232116947,"ground glean",0.497484123339115,0.0585741087778322
46029,0.556058232116947,"foliage glean",0.507619760875074,0.0484384712418734
46029,0.556058232116947,"bark glean",0.503251507447864,0.0528067246690834
46029,0.556058232116947,"aerial foraging",0.505014111094292,0.0510441210226552
46029,0.556058232116947,"hover/glean",0.504029735965615,0.0520284961513324
46029,0.556058232116947,"hawks",0.511507207582683,0.0445510245342637
46030,0.553734868076563,"ground glean",0.497617244558668,0.0561176235178946
46030,0.553734868076563,"foliage glean",0.508650984318826,0.0450838837577366
46030,0.553734868076563,"bark glean",0.502520383188415,0.0512144848881477
46030,0.553734868076563,"aerial foraging",0.505680076122705,0.0480547919538582
46030,0.553734868076563,"hawks",0.510539010762197,0.0431958573143664
46030,0.553734868076563,"hover/glean",0.502992461181672,0.0507424068948906
46031,0.553734868076563,"ground glean",0.497617244558668,0.0561176235178946
46031,0.553734868076563,"foliage glean",0.508650984318826,0.0450838837577366
46031,0.553734868076563,"bark glean",0.502520383188415,0.0512144848881477
46031,0.553734868076563,"aerial foraging",0.505680076122705,0.0480547919538582
46031,0.553734868076563,"hawks",0.510539010762197,0.0431958573143664
46031,0.553734868076563,"hover/glean",0.502992461181672,0.0507424068948906
46032,0.524187567304256,"ground glean",0.429560382394367,0.094627184909889
46032,0.524187567304256,"foliage glean",0.511841720022447,0.0123458472818088
46032,0.524187567304256,"bark glean",0.458969584785231,0.0652179825190249
46032,0.524187567304256,"aerial foraging",0.468825715721648,0.0553618515826079
46032,0.524187567304256,"hover/glean",0.469024027161884,0.0551635401423718
46032,0.524187567304256,"hawks",0.47135084268468,0.052836724619576
46033,0.57288961091658,"ground glean",0.536954916164691,0.0359346947518892
46033,0.57288961091658,"foliage glean",0.521420165933462,0.0514694449831182
46033,0.57288961091658,"bark glean",0.530445103771134,0.042444507145446
46033,0.57288961091658,"aerial foraging",0.531662478030897,0.0412271328856831
46033,0.57288961091658,"hawks",0.538352557032732,0.0345370538838475
46033,0.57288961091658,"hover/glean",0.533845445410838,0.0390441655057417
46035,0.57288961091658,"ground glean",0.536954916164691,0.0359346947518892
46035,0.57288961091658,"foliage glean",0.521420165933462,0.0514694449831182
46035,0.57288961091658,"bark glean",0.530445103771134,0.042444507145446
46035,0.57288961091658,"aerial foraging",0.531662478030897,0.0412271328856831
46035,0.57288961091658,"hawks",0.538352557032732,0.0345370538838475
46035,0.57288961091658,"hover/glean",0.533845445410838,0.0390441655057417
46036,0.569706761027509,"ground glean",0.535252859511598,0.034453901515911
46036,0.569706761027509,"foliage glean",0.522905401575248,0.0468013594522609
46036,0.569706761027509,"bark glean",0.528790608006367,0.040916153021142
46036,0.569706761027509,"aerial foraging",0.531609477442383,0.038097283585126
46036,0.569706761027509,"hawks",0.535991815965676,0.0337149450618333
46036,0.569706761027509,"hover/glean",0.531651267416883,0.0380554936106259
46037,0.569706761027509,"ground glean",0.535252859511598,0.034453901515911
46037,0.569706761027509,"foliage glean",0.522905401575248,0.0468013594522609
46037,0.569706761027509,"bark glean",0.528790608006367,0.040916153021142
46037,0.569706761027509,"aerial foraging",0.531609477442383,0.038097283585126
46037,0.569706761027509,"hawks",0.535991815965676,0.0337149450618333
46037,0.569706761027509,"hover/glean",0.531651267416883,0.0380554936106259
46038,0.568635174738009,"ground glean",0.528936207434555,0.0396989673034539
46038,0.568635174738009,"foliage glean",0.519177683544884,0.0494574911931254
46038,0.568635174738009,"bark glean",0.525374904892471,0.0432602698455377
46038,0.568635174738009,"aerial foraging",0.527536294647753,0.0410988800902563
46038,0.568635174738009,"hawks",0.532876979276217,0.0357581954617919
46038,0.568635174738009,"hover/glean",0.528024946191985,0.0406102285460237
46039,0.568635174738009,"ground glean",0.528936207434555,0.0396989673034539
46039,0.568635174738009,"foliage glean",0.519177683544884,0.0494574911931254
46039,0.568635174738009,"bark glean",0.525374904892471,0.0432602698455377
46039,0.568635174738009,"aerial foraging",0.527536294647753,0.0410988800902563
46039,0.568635174738009,"hawks",0.532876979276217,0.0357581954617919
46039,0.568635174738009,"hover/glean",0.528024946191985,0.0406102285460237
46041,0.556058232116947,"ground glean",0.497484123339115,0.0585741087778322
46041,0.556058232116947,"foliage glean",0.507619760875074,0.0484384712418734
46041,0.556058232116947,"bark glean",0.503251507447864,0.0528067246690834
46041,0.556058232116947,"aerial foraging",0.505014111094292,0.0510441210226552
46041,0.556058232116947,"hover/glean",0.504029735965615,0.0520284961513324
46041,0.556058232116947,"hawks",0.511507207582683,0.0445510245342637
46042,0.556058232116947,"ground glean",0.497484123339115,0.0585741087778322
46042,0.556058232116947,"foliage glean",0.507619760875074,0.0484384712418734
46042,0.556058232116947,"bark glean",0.503251507447864,0.0528067246690834
46042,0.556058232116947,"aerial foraging",0.505014111094292,0.0510441210226552
46042,0.556058232116947,"hover/glean",0.504029735965615,0.0520284961513324
46042,0.556058232116947,"hawks",0.511507207582683,0.0445510245342637
46043,0.556058232116947,"ground glean",0.497484123339115,0.0585741087778322
46043,0.556058232116947,"foliage glean",0.507619760875074,0.0484384712418734
46043,0.556058232116947,"bark glean",0.503251507447864,0.0528067246690834
46043,0.556058232116947,"aerial foraging",0.505014111094292,0.0510441210226552
46043,0.556058232116947,"hover/glean",0.504029735965615,0.0520284961513324
46043,0.556058232116947,"hawks",0.511507207582683,0.0445510245342637
46044,0.550284221307111,"ground glean",0.480353367752426,0.0699308535546854
46044,0.550284221307111,"foliage glean",0.502018609609917,0.0482656116971936
46044,0.550284221307111,"bark glean",0.496085783542704,0.0541984377644067
46044,0.550284221307111,"aerial foraging",0.497253348378355,0.0530308729287562
46044,0.550284221307111,"hawks",0.504151341185239,0.0461328801218723
46044,0.550284221307111,"hover/glean",0.495029275657001,0.0552549456501096
46046,0.556299055539153,"ground glean",0.497662325776776,0.0586367297623767
46046,0.556299055539153,"foliage glean",0.508672976487439,0.0476260790517143
46046,0.556299055539153,"bark glean",0.505780452491035,0.0505186030481176
46046,0.556299055539153,"aerial foraging",0.506422030076904,0.0498770254622493
46046,0.556299055539153,"hawks",0.51331170999846,0.0429873455406935
46046,0.556299055539153,"hover/glean",0.504720710236977,0.0515783453021763
46047,0.556299055539153,"ground glean",0.497662325776776,0.0586367297623767
46047,0.556299055539153,"foliage glean",0.508672976487439,0.0476260790517143
46047,0.556299055539153,"bark glean",0.505780452491035,0.0505186030481176
46047,0.556299055539153,"aerial foraging",0.506422030076904,0.0498770254622493
46047,0.556299055539153,"hawks",0.51331170999846,0.0429873455406935
46047,0.556299055539153,"hover/glean",0.504720710236977,0.0515783453021763
46048,0.547013841277885,"ground glean",0.480629025793753,0.0663848154841321
46048,0.547013841277885,"foliage glean",0.498442967004817,0.0485708742730681
46048,0.547013841277885,"bark glean",0.492674310645484,0.054339530632401
46048,0.547013841277885,"aerial foraging",0.494505365891677,0.0525084753862078
46048,0.547013841277885,"hawks",0.501696990136183,0.0453168511417019
46048,0.547013841277885,"hover/glean",0.492974345568509,0.0540394957093763
46102,0.490733753286585,"ground glean",0.4412442634743,0.0494894898122853
46102,0.490733753286585,"foliage glean",0.485942985615162,0.00479076767142284
46102,0.490733753286585,"bark glean",0.474481992560935,0.0162517607256497
46102,0.490733753286585,"aerial foraging",0.471146985744322,0.0195867675422629
46102,0.490733753286585,"hover/glean",0.47718383704434,0.0135499162422446
46102,0.490733753286585,"hawks",0.479131665404941,0.0116020878816439
46110,0.524187567304256,"ground glean",0.429560382394367,0.094627184909889
46110,0.524187567304256,"foliage glean",0.511841720022447,0.0123458472818088
46110,0.524187567304256,"bark glean",0.458969584785231,0.0652179825190249
46110,0.524187567304256,"aerial foraging",0.468825715721648,0.0553618515826079
46110,0.524187567304256,"hover/glean",0.469024027161884,0.0551635401423718
46110,0.524187567304256,"hawks",0.47135084268468,0.052836724619576
46112,0.524187567304256,"ground glean",0.429560382394367,0.094627184909889
46112,0.524187567304256,"foliage glean",0.511841720022447,0.0123458472818088
46112,0.524187567304256,"bark glean",0.458969584785231,0.0652179825190249
46112,0.524187567304256,"aerial foraging",0.468825715721648,0.0553618515826079
46112,0.524187567304256,"hover/glean",0.469024027161884,0.0551635401423718
46112,0.524187567304256,"hawks",0.47135084268468,0.052836724619576
46123,0.55953610105091,"ground glean",0.517625624174064,0.0419104768768459
46123,0.55953610105091,"foliage glean",0.514333329043089,0.0452027720078211
46123,0.55953610105091,"bark glean",0.516477817743884,0.0430582833070258
46123,0.55953610105091,"aerial foraging",0.519479646661788,0.0400564543891221
46123,0.55953610105091,"hawks",0.524324489284744,0.0352116117661663
46123,0.55953610105091,"hover/glean",0.519054602297052,0.0404814987538583
46126,0.556058232116947,"ground glean",0.497484123339115,0.0585741087778322
46126,0.556058232116947,"foliage glean",0.507619760875074,0.0484384712418734
46126,0.556058232116947,"bark glean",0.503251507447864,0.0528067246690834
46126,0.556058232116947,"aerial foraging",0.505014111094292,0.0510441210226552
46126,0.556058232116947,"hover/glean",0.504029735965615,0.0520284961513324
46126,0.556058232116947,"hawks",0.511507207582683,0.0445510245342637
47001,0.580831744012666,"ground glean",0.511958932029608,0.0688728119830578
47001,0.580831744012666,"foliage glean",0.535301582674352,0.0455301613383142
47001,0.580831744012666,"bark glean",0.5269784057312,0.0538533382814663
47001,0.580831744012666,"aerial foraging",0.52978903316205,0.0510427108506162
47001,0.580831744012666,"hover/glean",0.535033410324001,0.0457983336886654
47001,0.580831744012666,"hawks",0.545122338723046,0.0357094052896196
47009,0.580831744012666,"ground glean",0.511958932029608,0.0688728119830578
47009,0.580831744012666,"foliage glean",0.535301582674352,0.0455301613383142
47009,0.580831744012666,"bark glean",0.5269784057312,0.0538533382814663
47009,0.580831744012666,"aerial foraging",0.52978903316205,0.0510427108506162
47009,0.580831744012666,"hover/glean",0.535033410324001,0.0457983336886654
47009,0.580831744012666,"hawks",0.545122338723046,0.0357094052896196
47014,0.580831744012666,"ground glean",0.511958932029608,0.0688728119830578
47014,0.580831744012666,"foliage glean",0.535301582674352,0.0455301613383142
47014,0.580831744012666,"bark glean",0.5269784057312,0.0538533382814663
47014,0.580831744012666,"aerial foraging",0.52978903316205,0.0510427108506162
47014,0.580831744012666,"hover/glean",0.535033410324001,0.0457983336886654
47014,0.580831744012666,"hawks",0.545122338723046,0.0357094052896196
47017,0.558815917724665,"ground glean",0.506996089593816,0.0518198281308488
47017,0.558815917724665,"foliage glean",0.532517447160354,0.0262984705643111
47017,0.558815917724665,"bark glean",0.515045408517429,0.0437705092072356
47017,0.558815917724665,"aerial foraging",0.518147203467041,0.0406687142576236
47017,0.558815917724665,"hover/glean",0.521996404101324,0.0368195136233412
47017,0.558815917724665,"hawks",0.521971530425967,0.0368443872986979
47018,0.561828176012232,"ground glean",0.507707779624175,0.0541203963880573
47018,0.561828176012232,"foliage glean",0.536905621072598,0.024922554939634
47018,0.561828176012232,"bark glean",0.517495645627967,0.0443325303842651
