"aou","propFor","min_for","max_for","patchArea","std_patch","for_range"
6690,0.668523787751518,0.522915212827366,0.798319237977651,676.672585811573,530.598032209693,0.275404025150285
6710,0.483241549275207,0.0943220805854913,0.812315745052358,546.312648176043,1617.43619095284,0.717993664466867
6720,0.510941829275531,0.235574304261695,0.76602492584918,1646.92074944856,1459.20444267162,0.530450621587486
6730,0.544823716547146,0.17825854883764,0.800734202535213,411.755122656575,448.827625855496,0.622475653697573
6740,0.541125911679235,0.124627688074606,0.858666887001656,1004.39176748717,2351.44531603877,0.734039198927049
6750,0.632458015013891,0.212194617978065,0.895629107194907,4538.83236771869,10223.9186404674,0.683434489216843
6760,0.640330039994566,0.24607136457635,0.885212578738832,717.362289561348,707.708148733622,0.639141214162482
6770,0.49403889157728,0.129020959578311,0.821420896795231,395.565004445366,472.253207492133,0.69239993721692
6780,0.460408818740042,0.237824276657512,0.704420896174698,1212.99761099629,1379.66884897353,0.466596619517185
6790,0.500208012837933,0.0989995494956922,0.838206148358976,1944.08077205985,3909.6438511866,0.739206598863283
6800,0.603710127978542,0.109867934669452,0.89787758762719,3372.34168395591,10089.5001499368,0.788009652957738
6810,0.398774150519525,0.00928105044053902,0.843039208156791,885.412112155827,3818.00959673754,0.833758157716252
6830,0.390442615290839,0.0124724253469845,0.790047326903411,310.051907117356,469.508742493006,0.777574901556426
6840,0.584822100297261,0.247713447176648,0.845726880592953,500.623007739693,511.33654521232,0.598013433416306
6850,0.667212239500863,0.337018051911177,0.91984708552578,5658.89184644876,13293.2194488346,0.582829033614603
6860,0.694885687024784,0.313056461648765,0.895629107194907,2419.43061208927,4124.53588071054,0.582572645546143
6870,0.569708923731171,0.135239576551159,0.874436163953716,1587.13905507001,5405.77162443381,0.739196587402557
6880,0.366180531808078,0.15461739029009,0.52663763466109,246.936699074018,41.9256919936284,0.372020244371
6882,0.322334546691687,0.0013366253218947,0.795433908269654,325.589911698791,583.246888035878,0.794097282947759
6883,0.176251560586491,0.114388909562399,0.238878682987618,171.129712814055,81.2595749961765,0.124489773425218
6900,0.675055370673397,0.45376390450379,0.887662321493257,1667.29417580154,1621.84756745485,0.433898416989467
7000,0.0522390231153924,0.00199077217481834,0.156570281306745,76.2883942608589,83.9517869258534,0.154579509131926
7020,0.0800630467142336,7.69116851838178e-05,0.279730799831935,126.585807775576,210.767283431804,0.279653888146751
